address,balance
osmo1yjwzr7u8u64wtdycmgj9lcn98qr29hs7n0w24d,3519.670075
osmo1yjh55mu7j58s8z9p604ltjefg36nls293mvtpw,12659.426968
osmo1yjc65xkwtzwm4cgnheehnfu0pkhqgqkvq2sh35,100.575831
osmo1y5q2nvxkgjkgc3ud3hsmrsmuvqqs8hlahczawk,10731.657422
osmo1y5tc8qyvpuwcupf4qqzvd9uckngqtfe8503vck,2500.0
osmo1y53tl30qarh95d3jyxcvp5h6zpvsx5r9sjv2hw,1e-06
osmo1y4trvkpm3k5pjvf28hn0da2z8kjg67nhnxnk57,1827.890861
osmo1y40yywg94e6hw80464kxrr7063d35eky93mp33,15458.698406
osmo1y4mlmuqhk037mcagtdmf7pgtckmlvm7s269kuk,934.951784
osmo1ykrnp8d8sycmqq9zda88erdt0jl7serr6txnhf,10000.0
osmo1ykkc4waewch0n4zhz5rap2tkhv38qjece3aexv,57.510383
osmo1yh8gzq85gculfv4pq6h7dyjxjy4ljdepjhj5xp,100390.647963
osmo1yh0zg7uy6sadnnh3357p87azgve72x4djsj9f4,47.258603
osmo1yhs2k5fnmvxm633d8w0anl9d88lavvfj4cwmep,1e-06
osmo1ycpm557leuxslr34dul2arp94u4epzlkxhztme,501.988401
osmo1ycsmh26hp2hwdm3kf9sq0agsdxp840wahn068z,2.411349
osmo1yche2ydjamy8uwtg7tssm362467ku7rr7kwy2x,79835.501283
osmo1yc6h9xx3p2035kqekx9hanmcmk4pzys009de23,4300.0
osmo1yemcjt2uxx8sp558ps496d8lpcf00glcz0vxlu,767.413143
osmo1y6tzeakp9yqq3tk0x5xfdsny9mafdfz9hsrpl3,1412888.780098
osmo1y65zj26xeu52cvq8rx4pj48usrh9kgwad80u6l,764966.110612
osmo1ymz7fk3eumlswmltj9lftej68egwkurqx5d7ks,2400.32201
osmo1ym0dmpfg6pmgqqf69uq958gaxkpe3ch9x2j79d,1036.799816
osmo1yutwjr3m0pyuv4xh7weh9uckjzc8acmrjp228t,5000.0
osmo1yuhwapyye4dcsz6xad3xcpc9xdhwggwrezyjr4,256.091337
osmo1yucts2rzx88dmj45g73fjs8n32gr8chcpz23hx,22.988855
osmo1yavks9cvh3e9pp0vjdksczzqxvc2m7khq0cg9q,6384.393076
osmo1yanmz5k777adpw4rqkah0zsnec2hvtgdua0395,48589.493795
osmo1y7jet9zkqstfg8fekcqmrnay3g8pxeg0uf54dh,1585.529388
osmo1y7e30n5cd2nnnlndzrf5c6h2mmsnc8qmtk7avp,8843.565761
osmo1y76k2egpryndqm8vrstmfjlx0ue3hc00e082td,1e-06
osmo1ylye50lkn438um6chz5gt9l3uncwe9ssc4tsfq,17600.470327
osmo1ylx03vqp2zkpjayudpx2k0psgdx4uc3d7n2df3,11660.045507
osmo1yl0e7vr6s70ga55qthfymqjjazatjex0q32jfg,430457.706297
osmo1ylm75gruqyhfg5dkeh4k53xsfqlumzr272864j,5065.272248
osmo1yl7pw974pes8xews3uslc2hg05t0hghqqeavq0,79.815023
osmo19qf6xec6lwe405qnsrz4ppvjl63mfufrppszsu,1e-06
osmo19pn5nr62dye73stew5ly8mhvw4nufg8cxul0n6,347.700181
osmo19p5mcnu3r4q7y95mkq27ekzgjzwyvva2jwf6tq,100000.0
osmo19pmppgpqnjkvjp6mx8q2dpuy382g4hhx4sc4xy,23729.176164
osmo19zg78ks5paj37kzznv8l90rue6m7508scv4sxa,13.493881
osmo19zlvygk7x5wzchchc0tlnelsjrn5etend6a0cv,62428.343335
osmo19zlv9chvj644ctnx0e8l9el0n3wcmmpmq5rvca,1e-06
osmo19ru33nlzs356eyrz0620s7wpusxw7553e89cx2,522.539417
osmo19r7tqrj7ux02sptete5t43qgzqumkytwmanxyr,5999.99934
osmo19y870yksf464urvjxv6t9vdmd7y3jk2qw2xa7w,10000.0
