address,balance
osmo1tr9kzjxydzvm8lzy7z3rvsac62c5zz3mplsm8q,8.66
osmo1tr6najckswy2krca8ju7tqyamelcrmqzvqq3e3,1796.19824
osmo1t9q6jxpjjvtyr0ggyj92tehaxmr92v2n2cpxgp,17.588924
osmo1t9dje4dfeu3af5rc2yxsvyeu5td0a2v6g6zawv,2.0
osmo1t96ly85fpejmmglw0q0lrvlg34g9nyhcn95vmk,77.74
osmo1t8c83d9t44t829pzjq9uxc9aq5kzf64xkqjdhv,2.0
osmo1t8chsx8zdze0vm8tjulnzlls32yw49s6kel5qm,2.054673
osmo1tgy9gpcvw9cjemzv02v93assphwe2gg3vgsxcs,33.3
osmo1tgfglp00c9susa2r87u8zrnc64ndk957x95n79,31.08
osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,71.04
osmo1tfwz90c8zfc0v7ulpe3g3wc2qukr4s95y0h9vp,35.52
osmo1tf5mnh6tg4fg55wj48kparvk6sq85dxlrgapwg,2.0
osmo1tt82dakm3390gljezswcwr6g5c8dvuxx84vt4k,28.86
osmo1tv95lmh9795wq9538efvzavh8chdtm2le8c6l6,2.0
osmo1tveeyt4uzst97aw602y0w0yhr3xyh5g8qgrlfx,2.0
osmo1twr3tylgvqz8tz4fq82h590897tz24sh4sswcx,2.0
osmo1twde4gyhyxv0gf7x653n26d9r2pd46xzfgwahr,4.0
osmo1twwucj7h3kafyyqhd7gfrhr3c6kyp8v3y7pant,35.52
osmo1t3tpffqf9f23sx8xlxch769tsqhl2myrd9m9r7,2.0
osmo1t3ajryk6y5ljfk85yxhkut73f3ex0e42mk92jw,1e-06
osmo1tjzeta58unmwgguqqd9fr9vshv6tef2h297vvp,35.52
osmo1tjn24qdv9a4ntsvc9kkcewahhkpvt6g9eqrjwr,2.0
osmo1tnyrxmdk6jtw8vqsq74z8t8y562mgcf7ewx638,2.22
osmo1tn2ceaha32dqt38933cj39suxeyw3haezd37va,2.0
osmo1t5wmu8x093ac6xsvqdm2v95a3ekk7fsr6zlgfg,101.130678
osmo1t4d2wzq57xmkm5kg44megpu3v4wcwvs8muxxh8,2.22
osmo1tkgyd0c0pjdxcu6f7z4h8g65whvdcsqhrs29p3,484.986593
osmo1tkg6z0syh4lx998lzhmcv4h520mfsejewhleyl,28.86
osmo1tht7kzgpc3yg7h5h2l5rq0gc4jp7kkwe230a5w,2.0
osmo1thvncfatxukryyceuqxh5fzvxa57sj7qxn4zkj,2554.923235
osmo1thhuzmsgj5a47wlj3k4whn6dn6q578zq2de5yx,4.44
osmo1tey6ug9xeng6lnghdl4nxfkcvkn07zashcnnkx,42.18
osmo1tentvycdxl5v7f6xtlemdywf4j8mwq4erhvghq,35.52
osmo1te6n2gygeax8c07fer0s0x7vxgd72wj5z8anll,2.22
osmo1t6ncn353j2dmaes34t7p2vgauuvh3xxal5m29s,2.0
osmo1tmv6k8a84q0yuzhav3dc5zu5qw95selzy5afju,188.7
osmo1tmm9nfl3ycv70fzxglzgm3vt0yfjmes8afhlle,35.52
osmo1tm7n7gmx52rqtxtgfmv7f3gx2mmx7kq529p9dm,2.0
osmo1tukz5haz3c843e2yk8mw9e7nkf5m76mlx7te0v,495.31
osmo1taqdzsm4kt6h2chkdt6a8yp9v826w3rq6tq7l3,31.08
osmo1tade4dl30s85u4sdh8yu6aaw98vmpvkhg52fp4,33.3
osmo1tahn8jpzeatqtt3l96w0ghxnqk5jwvgl9znl82,2.0
osmo1tlwqprz25j0du3z44xsy3m7yzq63z0qhjszqs3,35.52
osmo1tlk9d3w3tkpustelgzlej7yaya3csjc0eqxv4u,35.52
osmo1vqzn2kzjnhvn02x0xc5n3z2wwaw766asywjlps,1.977622
osmo1vqzkhh5k40t2gg6x0xpwr488e9akq2rhldq6up,2.0
osmo1vq97vj6hsrvg8569eclpnpsvs6nk7jll22ut6e,2.0
osmo1vq560lns6ylh9c5a4wzyt8994445y2w7hadex4,35.52
osmo1vqhuyqqrrpyple66697lqyarup6s7q5v02zkf2,1.943041
osmo1vqurd5tsn293d3j55dxynknrd73cc7p2py0l03,2.22
osmo1vquuncpxjru7nk7c2qpv7qnagk008ppstc959g,2.0
osmo1vppwkcupny46c928sdphar25y36vrvrslcxpfa,33.3
osmo1vpzlwskzcvy60lasrwa5xepztfp95vsdxjgj3z,42.18
osmo1vpucujad8dvegpxv2dlwnfmesy35jh7lkfpszg,35.52
osmo1vzcy66ls4pdjqtscr077559frlsatfzcj44ygl,2.22
osmo1vzmqdtyuu0ht779804f3k98p55g2ssfu49qhrh,35.52
osmo1vygj0ewwl7wz8dkd2hlvx5gqcnl4rn99taww2x,2.22
osmo1v9guha8yagw2taqp0jf0g4km2wf0khv5t7epzv,2.0
osmo1v9u0jrv085624gmdtt8m96m0c47rnqsegffypu,0.000761
osmo1v9l9jg40cxe0cdng4yjl0luyt2sg0pw709tapw,4.0
osmo1vxzew8urj6dwn9y4j8hh2k028vrdvtfv064ptg,2.968688
osmo1vxykcs9pyjkrnlv9vc4kaf4s6snprrsk0t9jmd,35.52
osmo1vxgwwvckwckg89lka26pxgszf5ay5fhmn8usct,13.32
osmo1vxf30339qeq200dakq2jz4l2wprdaqms3h8qkt,13.32
osmo1v88hkxg02aqqxm6td8au05qz6ye4tvgqqd0mwh,33.3
osmo1vtxp94gnpxx3hxnt086eu0g4jm5hslk4pfhdcu,22.2
osmo1vtf2gyeygq7m2y0zmrcm96stetmz30plsp7s0n,35.52
osmo1vtuw4k365lsm7wuz2ztp7k88ept7u420sdtrue,2.0
osmo1vvaah0rs9f57hjww9ehjxxqtrlqxn4xwn3hd3r,179.46529
osmo1vdj6wxngdc5pyc75fa4r7u8glgvj7uhhnamhuy,17.866716
osmo1vdmjsdg80660znsjuh6m2egjat5u7lklwspyc9,6299.480227
osmo1v0yvndn47983uxqldvq7y0ae6pwzz02e4h3hz2,35.52
osmo1v0u9rcqpp65rslucp02enkj93tkhj2f8tpdd8m,276.297324
osmo1v0lpe0qmj8n6cmx8lngjkagkgfssrhcrj3vxq5,42.18
osmo1v3q9qn6dnmj43mfc2ddd5fjxxvk5ldyh25a4rd,2.0
osmo1v3jc6ah97skzh9k2ay54r5g060tgd5lqdx6tp6,2.22
osmo1vn0s6gpqv37nz3m6e6fgwc44az90zjf4u9ydvp,42.18
osmo1vn56u0k87zd8wvjaa4xlxeftegxhm3rl2uawzs,0.000983
osmo1vn6ppzqa6p2dak4h2q2889t9py8prqp04kx393,35.52
osmo1v5xlyxkzphwcqsjlc00h6s65wcjn4nntfnw2p5,42.18
osmo1v5nm6srgh3fwkkw4sa0umvvfvtnklgj05rct8d,95.250413
osmo1v4v8y53uatjmjvkz3zgfvsfecnl2edyfvgytqz,42.18
osmo1v4uyakk3ne2wnnasjc354gay9mk2tegnsa9hr9,2.0
osmo1vk3c6u6e0vgs9yln7w3uw2kdtv0zj7nl22dchz,28.86
osmo1vcvav8r05clqpvmuhgvwmqte6l5p52myvnpy0p,8.88
osmo1vedldem00y3mrezfv2sa0c6exwas7rawzsqcuh,2.0
osmo1vesnu8lsgp9w3v8dcjhqdfqluxf2r7rvmw9e5v,4.44
osmo1veulyzm0h3gvswh2ham0d904p7r9jwz9gzc5cu,13.32
osmo1v6umul8nun2xaml2y24zrhwc3gx2lv38p9zm48,7449.244882
osmo1vmy8hxqx7r6j6y7tdql7ju2dk2x23xv6q3dsxh,35.52
osmo1vm9pftrc8ppasxpx7vqrrc5zmdrru0h66gz3gr,71.04
osmo1vm5xl704wrh534u43ah9ar3ctr2kudga7ql95z,35.52
osmo1vu6xdwaw8yh5nzccd5uyvw59ywrudwhcxjljqw,2.0
osmo1vaka3pa3pvq3tmmch2w7ckq069v03vwvt7r2ga,2.0
osmo1v72k4jfn2kd098gkgle4e36cetelcya75ttjvp,20.0
osmo1v7w4fs3eq63vfn5xqqh04pzuesj44u9ec7shrx,546.000001
osmo1v7j3vgv69rzg26laqfqp64us7mwxjg2sy4hqq9,2.0
osmo1vl0qfa3gkm6hlqpdhe244kw7398y9pjajzlf9p,8034.339309
osmo1dqyav4ldrts5jelh8ymflnn99wnx0k4yaz98vw,4.0
osmo1dqxyc2pzmwrw0v6e8nf9alsz9d42ffq9xq793q,71.04
osmo1dqsmw3sryd4f8ty8sl455ym6usznmdvllrv9kp,506.76984
osmo1dpsd2xqn63hcfmh2rmeh0e6ke23khg7f0p3ua8,2.0
osmo1dpeq9r9wnnxmlmnejemrd3zz0qhn00dhnnhdr6,35.52
osmo1dz7fsld36lczey8r9j6vw9hhy4d4z83k8c76au,2.112703
osmo1drp3u9jddy9vek8ecazc7zec2ftqkr4l06pgp3,2.0
osmo1drm7xxh3l66aa25edw9exupkh4fvlqnzct8hcv,120436.752577
osmo1dray6fk8xdf4y29dzf7xyvdj6sl9qk7w3vcfwp,2.0
osmo1dy69x4ls39u5kmmu7tcjye9jnrmh6g6m46r5s5,42.18
osmo1d9f78agcq8xppv46un0q3rsus9ugw4nmmkpl48,1614.614527
osmo1d9tpsexwtjytpwey7alc3glafgc694f6fzvcty,6.66
osmo1d9n0st40c40qj37hwxrjp9qk5xz3uwf4dwrx76,33.3
osmo1dxnnklh9eq2z77qht8lhna4s9k34vqszhzdplf,31.08
osmo1dxen96nr424j23ak3ak8nqyvwkpyvt3sf0qeq8,2.0
osmo1dfjar6a0vc4fsfnuxpwfeh640taaujjkhxteck,2.0
osmo1df7ysq5du0nuwurxn3rue2jz02zm4cyrrzaytk,1.707991
osmo1dtzvwywfcqeqhhycnnyxa9vycux46zsakn9scv,33.3
osmo1dtkzsuau2el5schvsxpjvsvnry7exntr68m3lt,35.52
osmo1dvsc8g5qqh6yhndaccgzlzankme7lefyweu49f,35.52
osmo1dv4vg6g0v9fzveglufx03a2fkd3k0pur5dl6xe,2.0
osmo1dvkknqg0xscd23sh7dkmuf6chypcuznetgdjtq,2.0
osmo1ddvn525qnecu7mnjh8fyce6vj3lvefhm56hjpd,2.0
osmo1ddmmtady24ncs5z8k5tuqyvpcfvxjc6ulr3xcl,1225.655823
osmo1dwklgkpugkc0zek03zkqtwr8mxmghjy8trke4u,4.0
osmo1d0rr3usfxrsjmmdvet69dhp69ltd3uhem6ndjm,2.22
osmo1dst9lasxwqhpvmu0r44sfdf5e3669200g4w65d,4.0
osmo1d3zt2yflrhshq6qsrx7lvlkf3t3tujjh50t7n0,2.22
osmo1d3fu8pyz7adyr44fv3f920rr4ym60r9q8p7yxj,39.232698
osmo1djgcdzrtprv30pljmg7nfee7pk9sy9m6642yjy,33.3
osmo1djwakl4xuvzug6e2vdzkzes47705f9t07zed3j,35.52
osmo1djnpmaw2vjeus358z3gum6j2kugqsnzkswsqqk,1035.962025
osmo1dnl83rxxgg29d7zgwam9sldnr6chtftds2upav,52.494671
osmo1d5vh5qc7vxwd2k44aymslkuy3qham69rjc2act,42.18
osmo1d5m2n3t286hlndz9xja0hru0cz839ydrk6c22x,2.0
osmo1d4pn8f3q5dn0g4uwr2egh5mgzrnf7fhhwxrltj,13415.152472
osmo1d4ycqdpnur9a8vhllcm0dmra3qyzanadgwnj7d,6.66
osmo1d49fac9f3d8s34t8kh7v69uk37hwz4nzsah7cm,1500.0
osmo1d4v3yere9sfrwnclrzayc97eete0lyjtpd8plz,2.0
osmo1dkk0lmjdkp5e0mmy5qf4rsjgd0amcdfvmwrddv,166.383159
osmo1dhyeww6jsssxl8w7sgc38eg5pcnk0gwkr8ph2u,35.52
osmo1dhgtklra4ex88ptd9eh4ecmscrlwc7n6xm5rec,37.74
osmo1dersf783pc7dcal6aw9396hfl5y2mswujqu2m3,2.123691
osmo1d6q046wa3aah0fd87q63w3pdhp2sgg40yn9z5j,33.3
osmo1d638gncyvhsx9zqg8y9hsaz8tge8vunegcgxd0,46.563635
osmo1d67k8zyt2p7tzr78vfkqzky67k4nzu46vv8x7w,35.52
osmo1dm5k4zlppykflrjcxydp2hrvpzzkc7q0w6067m,33.3
osmo1dmcjakcx3eladmpftu60jdptq2fhp06ng5067e,35.52
osmo1dasa888ymswmudfrnh09dcmzp6ya43zhtgmhhr,19.98
osmo1dajav6q74v8ksgz3kq5fjk62vpdchznfdk3kkt,13.32
osmo1d7qzele2ssqmg034na2gvgghxg5fxa0wp72y45,2819.763501
osmo1d7r8jy7fxwh2t8fmugj0ufh5y0n24u4rdv2vkq,71.04
osmo1d7w9z4mnpqa6exz6p4eunsjqvwjq8w59hpzrt4,33.3
osmo1d7sw0t3nyajddyjtvwargqkypqx0yumdpyyujf,1e-06
osmo1dl5zhc5wemdmyy8268jqeujxnxn6lqjqlfey4j,7541.807379
osmo1dlmkrf2tv4tfr0j07j4u8y3gswzgztytqrt84s,13.32
osmo1dla8ls3xtt90e8yuhfml7u052alzumxa5qtv4a,6.0
osmo1wql7l67hc27zsthjvzwx8l3ezy8cx3xj8ftezc,2.0
osmo1wpr36f9d0g8dulkepel423jdm896gekscr8m0l,35.52
osmo1wpk2hm0yaktfyt85kc4ev7vpcqtq2w6y83nq0l,33.3
osmo1wryt0g4g7h8eldzankzpx55kraljjepxvzn9pm,58.370867
osmo1wrxtz6v0j90sax3lwav5rpt75ystwaqseam56f,33.3
osmo1wrvc5arg9th7fqr7wx5h8pwlqty69q253nujf7,2.0
osmo1wr6ykzu3p0g4nmc60ad0r6nyugun8fkxunwcaz,33.3
osmo1wrm8mevp36k9cyer2qxxafjga3za0mqapndmc8,2.0
osmo1wyxy54e9qd6hwqwe3zcy7ypetvudd8n6j3smer,42.18
osmo1wygsp6depahahyg8zn0q5w358gceh5syk4rdk7,22.0
osmo1wyvzy9628qzwraqnz538v5v6n4gj0achuk8nnn,2.0
osmo1wy0nua98gf37zjf0xj9fyczvmygpdn359mca35,24.42
osmo1w9htnykkm4d4jqshh7lf3wzw2z5zdghk2zweg2,42.18
osmo1wxqw5dv064jkuca5c6rfp2ukcw3daw5j60ddpn,33.3
osmo1wxftsh6af8hs97ep6wmm8cvfvk2hvwhm7rkghp,35.52
osmo1wxusrnpsy03ufcg3gcsuwl2035al76mpaxl9jf,33.3
osmo1w8m4q6gpd3mldx74hx9kqjkjsy6j3advg7ezt9,13.32
osmo1w2rysnlpesqsgrj50xqdym7uzf8thfmldax9nq,0.342384
osmo1w2kfj9gr5wmj0dkyu7qd7ls26k4vxp4lmy34ak,42.18
osmo1wtqyxenj84f6sdtazrq3uvngajgc05utyclln9,2.0
osmo1wtt690w8zryfljyncd4rpdavlajrmdxwzn455l,35.52
osmo1wtcp7m7589vdmsse30rsrlt357dwy0qy5l6gp2,21239.326259
osmo1wv8s3cflrukukpe8wt0t246ewamshqlnl862cn,8.88
osmo1wvgwyvqh7gwus8m684jhdhzs85fgtvj2xvl2st,220.701334
osmo1wvngef3ml68ss8dma9ake0mcwa2qje568pzrwa,2.0
osmo1wv7uj78940rpr2nl60g342xwelamu8tgg23tpl,2.0
osmo1wdxp6gjvgxdu2lhexq7uz6sxngg44sk90qdzqx,33.3
osmo1wd7dunwkk2dfn9r2pr895v62ffph697edj0xzf,33.3
osmo1ww57ge8864lqk8uggdw44wq27lrv2j07yw4tjl,2.0
osmo1wwlvvjqpw3d9q6xum69f2ph4z2da6yx9c48j4e,71.04
osmo1w0zhvhcld2akmr5wjpne95zjzedxeylm6jjwfp,57.74
osmo1w09nmhpeg3dxp649vdydn6rtrekx3k9unvnuvj,2.0
osmo1w0gtue3n67frrmdtyymrcurafnzc2jsdu9alxe,46.18
osmo1w0w9rhf6fjd3rd3lsu9t02nteg5uxksj5cufmx,4.0
osmo1wsp0x6g3sm6vf496flgejnk90j5pawg2p07vn3,33.3
osmo1wjt0p3m62rrpugxug4szqgj4v5d3l8llfpns9a,2.0
osmo1wjtcv40vt8qegceg54ghaqr8xmhjasa3gzsakc,35.52
osmo1wn08es4cahsha9lj5kml0kkf632nlh9d8au5gd,2.0
osmo1w5j3qc5lw2ma9nu4zumchf23jyzyd04x744kmp,28.86
osmo1w4esnggj64svgq7vv48e6jda7a37zw0tdxa7kt,2.0
osmo1w4mhvxws966kyj6u5sw90czmhu2rgwjvkzd3ru,35.52
osmo1wkm6ty943dc6lrpyqes69tmrfc6wcm4ln4r73x,2.0
osmo1whejvdne3cj6p5pnap8cnvgnlxdyd4dxx83d7q,35.52
osmo1whllveaescun4ns4fuf0nythq4gyc6n66cvk27,2.0
osmo1wc2ydzax2lkr5rxhjkz97a4c4ar02pxn6yhl04,33.226507
osmo1wct9zxhr85jlzeajfecfjq7ehfqz43tqa25l4z,55.52
osmo1wc4dlgqw2p9xqwk7lx84puurqewru2ex2mkxr5,1.944987
osmo1wesk00tgc3zfjq4h5rf4k5p5r6e6nxuxq46k8e,2.0
osmo1weertjjtp49zqdzxst0jsc75p4wlqqj88y9ste,35.52
osmo1w6q9t4zkuf6slh40ufggpfkvswjwsefaxtu3jd,35.52
osmo1w6dpa2l2fc3v2rc9dpuhqg4lt6ykvlqgg59hun,264.78957
osmo1w6n45fktc37gn2978450ug24fzs4fwwqr0z3qa,35.52
osmo1w6k4jmf9sknjvmz5dhre4j4aayfahcend32la8,37.74
osmo1wm2vr7xf56fdgl3q0da6s0wet0s3fxzjknw6wm,21.98
osmo1wmvvnk6gx6gkknvegslgrydmsx2khrdtm4xemg,35.52
osmo1wu9u72xx7gv5m7z6l4s05jwrzd3jjj5vug240t,61.94
osmo1wux822226f3cjykpl3utxsruukulcshptyasnd,33.3
osmo1wum5vwt8glck5s9fmve04lpqdrwu7ugj47tfxa,6083.587574
osmo1wuuflmm6gc5esdttfgnhau8ryrk8k3j8plmygv,42.18
osmo1waac73cpffx7suhpkvnn8w0a8s2cgzn63wd77g,35.52
osmo1wlureh2j6exueae8hlp5v67uedjvesjr9c0lw2,0.02
osmo10q5x550c8npnu7k7hhul4ht8nq8lhn9tx92up5,6.66
osmo10pjj5ye6spe7vgqcph2exm2pcx4m5gv96kafkt,6.0
osmo10rfu5lel5h2c02a33fwmqj6adv2zr0hc6s9phk,2.22
osmo10ramtpjevxutxfmw7mq8chpsx6puelcsa79kwh,77.412647
osmo10xp68ehap3w3kavat8enpteylya88e6py8wrqe,2.0
osmo10x89kgh47t3rduvq4zf48dj6fq3e8ms4445ays,2.22
osmo10xece20sfz2d67uxx70w2y3m3cpmtglryay7rm,83405.04
osmo10x69fn888t7yaspl28w6qew4v3ta3j06wg2v6v,42.18
osmo10g0tdura3y6g76mu26exp3wmf79djgzlsamq3l,33.3
osmo10gntlcdxakjdk24ua9jrm2kegfgne567ercpsz,39.96
osmo10f96k3p58ls3pstj2mffappdm04z43h32ckwt2,2.0
osmo10fdwe698fl5jfuq38lh6tgs0f0jp9uaklllg79,2.22
osmo10fcj8q4y8hx4d252rlce0c9xzyemzchrvzf7uq,35.433519
osmo102r9mpa7cz8apa3987xgaeaevz4v4z5mzrvuqr,2.0
osmo10t7a00vmmgcxv260vmn2puldvque7mf8a5sk8j,35.52
osmo10vwuj9s6z6kt8lh6654d9gty8u0se0upsz95gp,2.22
osmo10dxpwgu9l3pf8ar77ns8qqstdn8k9hw385grs4,33.3
osmo10dmz3m9az53sa59fjmlea7wsjdme95yjnhstxh,35.52
osmo10wes6knv4sscld6g2wzursczya920tjnq2n6ly,2.0
osmo10w6pdxd7d4p9ep4dhjf52aka7lqgfck3vc9vn8,42.18
osmo10szv755g9pgul8cej9wxzrjgsulkr2fq4j0zk5,2.0
osmo10s3vlv40h64qs2p98yal9w0tpm4r30uyg6ceux,628.896907
osmo103ng3kpznx36n0qcsslyytjj6x3fmz5uqempj7,4.0
osmo1037w0kq7xwv87sg52qahwswsnreqng7ql0y52e,54.44
osmo10j98jz3qxekpkv43tu2zs37rflvppklu82t40e,2.0
osmo10j57w0te5w9t4ll9w2q6tx7rlhn5vhqhjczfud,2.0
osmo10ns6fccrf7zdmmdsehrgng7grmqc2letc763tl,2.087305
osmo10nc6s2mynvdesztvfk7gr92658ymjv7qnrthwr,2.0
osmo105zsyd7xduxe098pz9jxpz9ta49dl7fpw6ua3l,35.52
osmo105ytzzer2c6h63tfy9cu8x6sajclzzaxhfj3xp,2.0
osmo105xeujt6tme3q7u8gtfrzxpclh7t95erkt0wlm,2.0
osmo105tehuf896q2kr8jx4lncr8ayv0hjaa2xhtvpk,6.0
osmo105w80fshz2vsa7yy5muajyrasdptagn3v68eaa,2.0
osmo104zw5vpy68vfsh5g6wlmnt0htmu08y93f4qld7,13.32
osmo10k3ej58ksatnn7qa25ehqhadx39evecxcpj3vx,35.52
osmo10hpjn696zqttksvath6dnnw96yek3arf2q5ndy,2.144832
osmo10hg5mxrdjama4ngezsh6l37mca7a6lq040wpcq,2.0
osmo10cd2tak44adasz5j57uhr5ya9ne0j722xwraza,8.0
osmo10ey9natzdkk27wjuy8ajnnu7qzeds66muyrd8g,1e-06
osmo10ejwp6pzwje32t3za5rhyej8gujhr2tc4ega88,22.22
osmo10elh7rc4m0t8apjslymzu77428admuvejdwdu2,55.5
osmo10mkczsrf8snhdhazkf7lav2hjdctyupvm8whys,1.997828
osmo10mlp82dzusf8y2yq9kw38v380sy8staf8r3ens,2.0
osmo10uy6rjcfcpagvglhzrhztqpn52aejzstsgl3ud,3.915471
osmo10ux3fcqsuksktu95egssrkjrfa8q9easnafy3r,36.18
osmo10u24rwqfxl48rshaasextp5a25gejuzavxqnya,35.52
osmo10u3zx28tngk8dazep69t25cugqcjlpcrwngx2w,2.0
osmo10u46uacs9atcdlsh92085lkvwaq3yn9v08xtk2,2.22
osmo10ulx4m2s2c6ddpdwpd2676frjfq9hcpl89fnmu,33.3
osmo10an85zk70yxvhts36rdy9mrz4tgqlj2qjkaqzf,2.0
osmo107duet5hlzg48v8vxv6uq9k56rgua28fkg83hs,2.22
osmo10lzwz0t073knmvmvk3tye8zem3u2fft8r4phz2,35.52
osmo10lxgdhq65ct02fsr9k8cd4z2a38g77xy9jn3wh,22.119502
osmo10l7ect9lkx6n587cuf99ztef4uq0uqdp32mx8r,2.0
osmo1spry4nyp8sgnlrs8ncuwvvsjm6538fwj4m2y3q,2.0
osmo1sp4nsvn3s4tkmgu26hwzrg53kfpffmmppdvl9v,33.3
osmo1spka087gv03vw3kfavlhd2kh4ur5hak0qddg64,6.66
osmo1szq6y76wqkcxsw2tvugka3zq483yf608fezczu,6957.720046
osmo1sz5nhstldtujfqfhdrranfyfpmh0yac6j7wgca,35.52
osmo1szmy7cxd6kfs5p6pjxglp4qp26lspdcjd9vqrc,24.192072
osmo1srfxp30c7z9mzq9j423p0xzu47m7s588ar0rrc,17.76
osmo1srddyxjlrcptylkcfefv774jhhafsvu4ulnrx0,2.22
osmo1sr36sm855wr0n4spspaknae7c64rdn094g57sh,33.3
osmo1sr7ckfkulp2u5p85tcrnee6h5z6u950d8pagqu,42.18
osmo1sypqufzxkqqmul7g8f8xz0hjfkgsj9quzuxqsr,5.859718
osmo1sy2gexpsnnjh787dz4ay5wh6rumyfywrraz60z,2.0
osmo1sykqj0wmqt3z5k5smc952yxhtladllhlaahxnu,35.52
osmo1s9t9jkqvwcwh66c4nya5vxnsntew3wrc4y74va,1469.319817
osmo1s9sn57nkwa08ghcdakz89xhl2ztlfldpez6auh,456.048808
osmo1s9jq2ll9499g2dmgpuq30ctm8pprxxeh586swr,22.22
osmo1s9jd0hmzmy86t5gwcj535ee809c5uqp0lr6ehz,35.52
osmo1s9j4az29m0wgzeezsgjqkcqrjaezt5vwx8vp7k,4.0
osmo1s9m6axjgf00ut2rdgq2mv5dshk2utgc3hz8w8y,18114.965727
osmo1sxnqd6nmq29m60rjtqqk8t07qm444ytgspmx7w,35.52
osmo1s8wy5p977yljnz62gzsn6u4yz57pan244umkeu,35.52
osmo1sgqtpy9urxc8wv5z2uancmsk8862lvrtslezkc,35.52
osmo1sfc34ujkys84eeqmegm7lle955y3edytg0dcmj,55.486087
osmo1s2y6cdj3htw3pps4u4duktlfkdwke3y6sr4un9,106.56
osmo1s2lv08wxuv5qkgwftrsf5ljt8rk2aw44y5gkc7,2.0
osmo1svy6nzhxwvmjujj6qhjknndvgtnth4ftcsszde,8.88
osmo1sv4kdv8ptnfhpa5qfccnqfpm3t8jq3mpq5l4w9,91.529669
osmo1sdy2lhzh98xvv363da7xvg3jwlud9shc9rcke3,2.0
osmo1sw239ufet6hczxygckp4eqyr2d552708jktc0f,2.0
osmo1s0xxlfqafdxcf22hhnqudwatwmsv3z3cy5xl5s,2.0
osmo1ssgz49n7a6uc0xvxwmx59t60mgktnk238m5yf0,6.198102
osmo1ssfrydv7qs6qfnx28q7kmkuvuyea724l0fcph3,2100.0
osmo1ss468redqmnfp4uarnh9cjemj5mc5plvz96usc,35.52
osmo1s38c3djfcxahe6nyvlyac2p35cgghvegkt24yg,33.3
osmo1s3fmjvk8k4wgk5png9ufnfyehm20u07cnngzzj,48.84
osmo1s329p0ffqna54eugpf2ct2caznvk2t4w0sxwnn,6.66
osmo1s3suqzp4zzf6n8975scg25syvavw3qfu9su38h,2.0
osmo1sj5zyq6pple07fsjfghy80wc0s38chrxnlr4e6,2.0
osmo1s55epqkzdfq93c24y4d4m2amdjcydkdewgh2j4,2.22
osmo1s4xg2v9yc2h83lefemxuuclzhjwzvhrh8es48c,42.18
osmo1sk5yc7666vkzltqvx35z4qckvdlte25rc3atfw,35.52
osmo1shzx64wnsxrh6x2krzuj53j3wy9qxa9fhlrn2t,35.462776
osmo1shzdv2ke6dhud0y6n0vf69ss8asxxptwj0z6mg,2.22
osmo1shag0jnx6c3l7rnzpmvf8f69vpelq02tmalpzv,283.910549
osmo1shlamz46p60l2qnwy2f4vucur9pd22r3jxjeyv,2.0
osmo1sezunc9x6zwqldypxnn26r9mkqvvlr954pp0dt,35.52
osmo1se7q4hckcr6xmdtgyd90z43awc3e348reu9wja,31.08
osmo1s6cpxfyuw0mpd6x9m7lr6phs3txk9l404d3ua3,2.0
osmo1smg82dfsvp0zpp59nk5upu7uj7x0h2p920wd06,8.88
osmo1smknl4uf89ef84kg020ff7ask7l0sxz3ardw4y,35.52
osmo1sar8cu0rc96yqv3yth7gummg6dvx4pyrxncmsh,3765.766441
osmo1saxd6s0sszru4ut8cwl8q36e8pu8zksryfqtvd,3201.218762
osmo1s7yqwjgwke4hgmtwl0zd3fpdngt9y7anq7hy7y,35.52
osmo1s7suhvxz3t7sjg6czdajqtpdc0u6fsr47n5yy8,35.52
osmo1s73qlndkrvacymrsqy9sarfw4vekwv89eyhrq2,33.3
osmo1s7j5mgx94p53ryrz8f3wg6psk9zzrtdgruy27p,2.22
osmo1s7a943da47ssn83qk8947x420l2muh5z5jc9uf,1e-06
osmo1sl2e4rx3utfmtkyyk3jxe494m5r0n5dc5pqy7c,35.52
osmo1sl276la7kjp7mh6wnw64v3zenm9l0cjnnkhatz,35.52
osmo1slw6090u8dhhfxsy7ypxz0jssuy66suk5jnzrs,2.0
osmo1sljjz99j9ath2s3j0wsy5sut34lmyz3prs4lme,2.0
osmo1sle7pxe2m4g0fphvrtyzvek3wqs2509fp43v39,500.06604
osmo1slll7zjnt65ss72wrulclnzjgkjd4t8muc6adx,2.0
osmo13qpszywfr858p55936jwz7le7py0ewyzdck965,33.3
osmo13qds9u7t66papjtrhk436s9fxcx2jagtsv4whm,28.86
osmo13qu3va8a7l9y6m4zqec8w9lew8aajkhxwhf93p,26.64
osmo13zl8qe3dx8dylfe6ttyraatk3ffwwjs59hr9tj,2.22
osmo13r42zxz9gpx9a256xkcdez8arphjmru5k5aqtc,4.0
osmo13rcdlcz7j4sw4vmk69k4u9slu9zxzkjssnjagm,35.52
osmo13regmuuf8e9w3gxyvzpcx0g7ql0wyeglxs5lhf,2.0
osmo13rlkk4pvwepjcg3d9g9udqw69lf9tmxhklkk25,1e-06
osmo13yn26zqygefsr6qn9tj77wmj7wg6695x8neddm,42.18
